,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance_CBD,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,X,Y,Regionname,Propertycount,Distance_train,Distance_hospital,Distance_school
8434,Seddon,199 Buckley St,2,h,665000.0,PI,Village,13/05/2017,6.6,3011.0,2.0,1.0,0.0,269.0,80.0,1900.0,Maribyrnong,-37.8026,144.8882,Western Metropolitan,2417.0,283.38362292460226,579.575912279593,611.5433165319982
8435,Seddon,29 Tennyson St,3,h,950000.0,S,Village,13/05/2017,6.6,3011.0,3.0,1.0,0.0,220.0,,1920.0,Maribyrnong,-37.8077,144.8883,Western Metropolitan,2417.0,308.02567003194696,1144.8861184938337,681.0778723451817
8436,Seddon,4 Henry St,2,h,1085000.0,S,Village,20/05/2017,6.6,3011.0,2.0,1.0,2.0,249.0,,,Maribyrnong,-37.8052,144.8879,Western Metropolitan,2417.0,369.3800841073454,866.1462032271779,865.3891795642734
8437,Seddon,3 Walter St,3,h,847000.0,S,Jas,20/05/2017,6.6,3011.0,3.0,1.0,1.0,205.0,,,Maribyrnong,-37.8053,144.8967,Western Metropolitan,2417.0,478.2091960814783,1187.9131705551756,335.8666738169695
8438,Seddon,68 Windsor St,2,h,785000.0,S,hockingstuart,20/05/2017,6.6,3011.0,2.0,1.0,1.0,116.0,,,Maribyrnong,-37.8046,144.891,Western Metropolitan,2417.0,231.62887563459836,853.4040546272067,700.0400893326944
8439,South Melbourne,20 Glover St,3,h,2240000.0,S,Greg,6/05/2017,2.1,3205.0,3.0,2.0,1.0,197.0,168.0,1900.0,Port Phillip,-37.8395,144.9489,Southern Metropolitan,5943.0,2408.11437694684,2122.209450451953,398.84412360117
8440,South Melbourne,28 Nelson Pl,3,h,2050000.0,PI,Marshall,6/05/2017,2.1,3205.0,3.0,2.0,1.0,230.0,,,Port Phillip,-37.8373,144.9527,Southern Metropolitan,5943.0,2129.8186961008105,1739.9016339267387,224.93885882641226
8441,South Melbourne,8/192 Cecil St,1,u,460000.0,S,hockingstuart,8/04/2017,2.1,3205.0,1.0,1.0,1.0,0.0,42.0,1970.0,Port Phillip,-37.8344,144.9581,Southern Metropolitan,5943.0,1849.8155149039321,1232.4649829843363,349.141154662165
8442,South Melbourne,5 Park Pl,2,u,650000.0,VB,hockingstuart,8/04/2017,2.1,3205.0,2.0,1.0,0.0,438.0,2.0,1900.0,Port Phillip,-37.8353,144.9599,Southern Metropolitan,5943.0,1985.9311486162264,1079.6754520143418,457.98519781842003
8443,South Melbourne,24B Dow St,2,t,1100000.0,S,Marshall,13/05/2017,2.1,3205.0,2.0,1.0,1.0,327.0,75.0,2004.0,Port Phillip,-37.8351,144.964,Southern Metropolitan,5943.0,2095.634456836888,718.5441918595424,677.8140136827883
8444,South Melbourne,27 Lyell St,3,h,1820000.0,S,WHITEFOX,13/05/2017,2.1,3205.0,3.0,1.0,1.0,204.0,105.0,1910.0,Port Phillip,-37.8365,144.9497,Southern Metropolitan,5943.0,2068.031975483391,1986.8982308768923,451.5061144540009
8445,South Melbourne,13 Martin St,3,h,1780000.0,S,Buxton,20/05/2017,2.1,3205.0,3.0,2.0,2.0,202.0,,,Port Phillip,-37.836999999999996,144.9585,Southern Metropolitan,5943.0,2139.396216012093,1234.120932325915,337.91233845530434
8446,South Melbourne,55 Cobden St,2,h,1024000.0,S,Williams,22/04/2017,2.1,3205.0,2.0,1.0,0.0,102.0,,1880.0,Port Phillip,-37.8355,144.9675,Southern Metropolitan,5943.0,2207.8491625645784,426.2757645660855,386.3612145732495
8447,South Melbourne,53/39 Dorcas St,3,u,680000.0,VB,Greg,22/04/2017,2.1,3205.0,3.0,2.0,2.0,0.0,110.87,2003.0,Port Phillip,-37.8309,144.9686,Southern Metropolitan,5943.0,1938.8967609512852,487.1814843759081,449.1722450125207
8448,South Melbourne,344 Moray St,3,h,1732000.0,S,Buxton,22/04/2017,2.1,3205.0,,,,,,,,-37.8375,144.9651,Southern Metropolitan,5943.0,2377.710140513725,711.2297072763391,621.611053850642
8449,South Melbourne,125 Napier St,2,h,1150000.0,PI,Greg,22/04/2017,2.1,3205.0,2.0,1.0,1.0,91.0,,1970.0,Port Phillip,-37.836,144.9638,Southern Metropolitan,5943.0,2178.5557512832997,754.6094510987559,709.7926590401764
8450,South Melbourne,411/38 Bank St,3,u,710000.0,VB,Greg,29/04/2017,2.1,3205.0,3.0,2.0,2.0,0.0,150.0,2001.0,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943.0,1998.6276773769391,434.5455301334794,507.30615934237755
8451,South Yarra,6/38 Chambers St,3,u,1320000.0,S,RT,6/05/2017,3.3,3141.0,3.0,2.0,2.0,15.0,15.0,,Stonnington,-37.8398,144.9945,Southern Metropolitan,14887.0,223.5720339496036,951.404927745339,337.45616966111356
8452,South Yarra,407/800 Chapel St,1,u,537000.0,S,hockingstuart,6/05/2017,3.3,3141.0,1.0,1.0,1.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,498.9842277198602,1332.9682799073464,139.1474167440541
8453,South Yarra,806/800 Chapel St,2,u,800000.0,VB,Beller,6/05/2017,3.3,3141.0,2.0,2.0,2.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,498.9842277198602,1332.9682799073464,139.1474167440541
8454,South Yarra,1/52 Caroline St,1,u,410000.0,S,hockingstuart,8/04/2017,3.3,3141.0,1.0,1.0,0.0,0.0,,,Stonnington,-37.8378,144.9883,Southern Metropolitan,14887.0,366.15676982566725,1023.3975511300238,259.245946709548
8455,South Yarra,10/14 Cromwell Rd,2,u,499000.0,S,hockingstuart,8/04/2017,3.3,3141.0,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.8452,145.0001,Southern Metropolitan,14887.0,200.31604178182786,410.80031934936767,863.4668874759626
8456,South Yarra,14 Moore St,2,h,1214000.0,S,hockingstuart,8/04/2017,3.3,3141.0,2.0,1.0,0.0,161.0,82.0,1900.0,Stonnington,-37.8454,144.9891,Southern Metropolitan,14887.0,402.9020446322967,616.5144830187967,543.7366666033662
8457,South Yarra,9/384 Toorak Rd,2,u,485000.0,PI,Biggin,8/04/2017,3.3,3141.0,2.0,1.0,0.0,5467.0,73.0,1970.0,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887.0,476.1481399671601,1000.229443923286,610.1127450419834
8458,South Yarra,2/63 Domain St,3,u,920000.0,S,Williams,13/05/2017,3.3,3141.0,3.0,1.0,1.0,0.0,,1970.0,Melbourne,-37.836,144.9782,Southern Metropolitan,14887.0,1275.1442519998711,569.16257696947,284.378552211119
8459,South Yarra,30/30 Murphy St,2,u,615000.0,S,hockingstuart,13/05/2017,3.3,3141.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.836999999999996,144.9907,Southern Metropolitan,14887.0,252.630951962589,1218.268776910349,406.59802494508597
8460,South Yarra,3/555 Punt Rd,2,u,642000.0,S,Kay,13/05/2017,3.3,3141.0,2.0,1.0,1.0,595.0,,,Melbourne,-37.8422,144.9855,Southern Metropolitan,14887.0,682.9270003056066,481.63472566151086,94.59319434836043
8461,South Yarra,65 Caroline St,3,t,3475000.0,S,Marshall,20/05/2017,3.3,3141.0,3.0,3.0,1.0,296.0,,,Stonnington,-37.8366,144.9882,Southern Metropolitan,14887.0,437.72251274008016,1134.0985787842917,339.2898781023007
8462,South Yarra,7 Cassell St,2,h,1710000.0,PI,Jellis,20/05/2017,3.3,3141.0,2.0,2.0,0.0,208.0,145.0,1880.0,Stonnington,-37.8433,145.0024,Southern Metropolitan,14887.0,165.07231266774582,702.3657200932734,689.6973880677828
8463,South Yarra,26 Howitt St,2,u,851000.0,S,Biggin,20/05/2017,3.3,3141.0,2.0,1.0,1.0,284.0,,,Stonnington,-37.8471,145.0019,Southern Metropolitan,14887.0,259.4576397233487,428.29754109483196,739.8494548803652
8464,South Yarra,30 Nicholson St,3,t,2030000.0,S,Kay,20/05/2017,3.3,3141.0,3.0,2.0,2.0,201.0,,,Stonnington,-37.8428,144.9877,Southern Metropolitan,14887.0,479.75674572342575,582.6973641040875,243.61089895139065
8465,South Yarra,9 Nicholson St,2,h,1405000.0,S,Beller,22/04/2017,3.3,3141.0,2.0,1.0,0.0,219.0,,,Stonnington,-37.8424,144.9867,Southern Metropolitan,14887.0,575.0188243403768,538.5935852929263,150.19455296334743
8466,South Yarra,403/79 River St,2,u,850000.0,S,hockingstuart,22/04/2017,3.3,3141.0,2.0,2.0,2.0,17200.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,498.9842277198602,1332.9682799073464,139.1474167440541
8467,South Yarra,5/9 Rockley Rd,2,u,792500.0,S,Jellis,22/04/2017,3.3,3141.0,2.0,1.0,1.0,0.0,106.0,1970.0,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887.0,646.1120164832562,1106.4147951325624,177.3640379964807
8468,South Yarra,1/23 Argo St,2,t,880000.0,PI,Kay,29/04/2017,3.3,3141.0,2.0,2.0,2.0,,,,,-37.8437,144.9869,Southern Metropolitan,14887.0,542.443490226021,472.1926848811833,283.85651357030406
8469,South Yarra,13/47 Marne St,1,u,390500.0,SP,hockingstuart,29/04/2017,3.3,3141.0,1.0,1.0,0.0,775.0,46.0,1960.0,Melbourne,-37.8354,144.984,Southern Metropolitan,14887.0,822.0667822712101,1054.6371835722177,417.58974694781386
8470,South Yarra,9/21 Park La,3,u,2050000.0,S,Kay,29/04/2017,3.3,3141.0,3.0,2.0,2.0,3197.0,,,Melbourne,-37.8446,144.9844,Southern Metropolitan,14887.0,770.6752630099849,230.87009324182702,376.02869138319545
8471,South Yarra,1/215 Williams Rd,2,u,595000.0,S,Kay,29/04/2017,3.3,3141.0,2.0,1.0,2.0,0.0,,,Stonnington,-37.8447,145.0037,Southern Metropolitan,14887.0,122.26575237990724,685.3557086045499,548.0895937489214
8472,St Kilda,5/18 Barkly St,1,u,346000.0,SP,Buxton,6/05/2017,6.1,3182.0,1.0,1.0,1.0,678.0,,,Port Phillip,-37.8585,144.983,Southern Metropolitan,13240.0,919.5757293539176,1355.273303789405,440.27591672243835
8473,St Kilda,6/25 Mitford St,3,u,786000.0,S,McGrath,6/05/2017,6.1,3182.0,,,,,,,,-37.8723,144.9817,Southern Metropolitan,13240.0,1168.85333163552,1903.2379296675283,188.19646459505307
8474,St Kilda,22/3 Alfred Sq,1,u,520000.0,S,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,2422.0,,1970.0,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240.0,1930.483891487227,2202.2525162702636,774.1888148542815
8475,St Kilda,11/52 Alma Rd,1,u,320000.0,VB,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,1036.0,,,Port Phillip,-37.8607,144.9873,Southern Metropolitan,13240.0,808.4015003992778,1078.872215392862,395.04727336896235
8476,St Kilda,13/220 Barkly St,2,u,610500.0,SP,Buxton,8/04/2017,6.1,3182.0,2.0,2.0,1.0,2920.0,84.0,2006.0,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240.0,1237.2824996579388,1974.6839007447388,356.3883962369341
8477,St Kilda,22/14 Crimea St,1,u,350000.0,VB,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,1236.0,,1968.0,Port Phillip,-37.8585,144.9884,Southern Metropolitan,13240.0,552.0431820723412,894.2221265070685,300.4985979818155
8478,St Kilda,23A Havelock St,2,h,1120000.0,S,hockingstuart,8/04/2017,6.1,3182.0,2.0,1.0,0.0,135.0,74.0,1930.0,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240.0,1361.5515708706441,1926.9400144589458,842.3872367068969
8479,St Kilda,23A Octavia St,3,h,1450000.0,VB,hockingstuart,8/04/2017,6.1,3182.0,,,,,,,,-37.858000000000004,144.9849,Southern Metropolitan,13240.0,746.9247136453479,1180.622828930614,606.0431487890622
8480,St Kilda,2/25 Acland St,2,t,1077000.0,S,Marshall,13/05/2017,6.1,3182.0,2.0,1.0,1.0,455.0,98.0,1890.0,Port Phillip,-37.8636,144.9749,Southern Metropolitan,13240.0,1823.144106089845,2095.961032334297,663.7573477954871
8481,St Kilda,34 Acland St,2,h,1301000.0,S,Wilson,13/05/2017,6.1,3182.0,2.0,1.0,1.0,165.0,97.0,1910.0,Port Phillip,-37.8658,144.9774,Southern Metropolitan,13240.0,1605.334642380155,2115.947306547529,850.3884804357099
8482,St Kilda,25 Fawkner St,2,h,1440000.0,S,Marshall,13/05/2017,6.1,3182.0,2.0,1.0,2.0,194.0,112.0,1890.0,Port Phillip,-37.8658,144.9795,Southern Metropolitan,13240.0,1430.8563727645198,1959.1194849442122,858.6473733208334
8483,St Kilda,15/20 Princes St,2,u,680000.0,S,Buxton,20/05/2017,6.1,3182.0,2.0,1.0,0.0,0.0,,,Port Phillip,-37.859,144.9816,Southern Metropolitan,13240.0,1054.346174218006,1487.2832864707357,329.0766217585849
8484,St Kilda,63 Chapel St,3,h,1361000.0,S,Buxton,22/04/2017,6.1,3182.0,3.0,1.0,0.0,246.0,,,Port Phillip,-37.8635,144.991,Southern Metropolitan,13240.0,822.8519064071739,1031.9848071574434,441.18009975683947
8485,St Kilda,7/29 Marine Pde,3,u,1000000.0,SP,McGrath,22/04/2017,6.1,3182.0,3.0,1.0,0.0,0.0,115.0,1930.0,Port Phillip,-37.8718,144.9767,Southern Metropolitan,13240.0,1596.164618291739,2333.4224624271615,618.1381559742307
8486,St Kilda,12/8 Mitford St,2,u,480000.0,S,Buxton,22/04/2017,6.1,3182.0,,,,,,,,-37.8708,144.9812,Southern Metropolitan,13240.0,1192.7835851884267,1930.1077667906893,336.4502918122897
8487,St Kilda,11/74 Barkly St,2,u,902000.0,S,McGrath,29/04/2017,6.1,3182.0,2.0,1.0,1.0,18.0,,,Port Phillip,-37.8624,144.9823,Southern Metropolitan,13240.0,1232.2070537925665,1556.3356616791793,603.5096560820035
8488,St Kilda,1/23 Eildon Rd,3,u,1190000.0,S,Gary,29/04/2017,6.1,3182.0,3.0,1.0,1.0,460.0,140.0,1955.0,Port Phillip,-37.8623,144.9772,Southern Metropolitan,13240.0,1574.7499696541747,1903.0960838425794,465.74917219330166
8489,St Kilda,5 Octavia St,2,h,920000.0,S,hockingstuart,29/04/2017,6.1,3182.0,2.0,1.0,0.0,190.0,,,Port Phillip,-37.8579,144.9844,Southern Metropolitan,13240.0,779.528778741083,1222.0790071165352,562.5086348503014
8490,St Kilda,105/60 Wellington St,2,u,482000.0,S,McGrath,29/04/2017,6.1,3182.0,2.0,1.0,1.0,0.0,54.0,2004.0,Port Phillip,-37.857,144.9867,Southern Metropolitan,13240.0,554.1108504298304,1008.1982686543238,511.9166299366611
8491,St Kilda,35 Wordsworth St,4,h,2260000.0,S,McGrath,29/04/2017,6.1,3182.0,4.0,2.0,1.0,297.0,,,Port Phillip,-37.8729,144.9794,Southern Metropolitan,13240.0,1380.455659407376,2113.4577455279027,361.7663699993382
8492,Strathmore,18 Strathaird St,4,h,810000.0,PI,Nelson,6/05/2017,9.7,3041.0,4.0,1.0,1.0,543.0,137.0,1960.0,Moonee Valley,-37.7199,144.9044,Western Metropolitan,3284.0,1925.627376930203,3593.211024449905,1010.5597131595505
8493,Strathmore,8 Jones Ct,3,h,1021000.0,S,Considine,8/04/2017,9.7,3041.0,3.0,2.0,2.0,371.0,183.0,2014.0,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284.0,1612.3365096543184,3353.1864967457263,963.4160629428274
8494,Strathmore,12 Loeman St,3,t,925000.0,S,Frank,8/04/2017,9.7,3041.0,3.0,3.0,1.0,555.0,293.0,,Moonee Valley,-37.7345,144.9228,Western Metropolitan,3284.0,422.4742089993389,2499.633861117087,434.39101676250147
8495,Strathmore,186 Mascoma St,5,h,910000.0,SP,Brad,8/04/2017,9.7,3041.0,5.0,2.0,2.0,533.0,204.0,1965.0,Moonee Valley,-37.7189,144.9044,Western Metropolitan,3284.0,2012.7166320025824,3691.6356155826657,964.0875900403998
8496,Strathmore,221 Mascoma St,3,h,900000.0,VB,Nelson,13/05/2017,9.7,3041.0,3.0,1.0,2.0,531.0,,,Moonee Valley,-37.7192,144.9045,Western Metropolitan,3284.0,1980.9354353861838,3666.09384979993,968.8654328234733
8497,Strathmore,1 Lebanon St,3,h,995000.0,SP,Jellis,20/05/2017,9.7,3041.0,3.0,2.0,3.0,653.0,,1940.0,Moonee Valley,-37.7296,144.9225,Western Metropolitan,3284.0,557.9396456202238,2303.8073927228725,768.5459496950662
8498,Strathmore,68 Willonga St,5,h,1150000.0,SP,Brad,20/05/2017,9.7,3041.0,5.0,2.0,2.0,702.0,,,Moonee Valley,-37.7253,144.9146,Western Metropolitan,3284.0,946.3401519534982,2900.164846802448,144.81702599032027
8499,Sunshine,54 Ardoyne St,3,h,940000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,2.0,2.0,572.0,190.0,1950.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755.0,1110.8153163596771,4160.2854632242015,666.7702790028426
8500,Sunshine,138 Devonshire Rd,4,h,726000.0,S,YPA,6/05/2017,12.6,3020.0,4.0,2.0,0.0,567.0,95.0,1950.0,Brimbank,-37.7866,144.8458,Western Metropolitan,3755.0,1059.9238793145198,3613.6662809317254,387.623234774026
8501,Sunshine,27 Parsons St,3,h,950000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,1.0,1.0,725.0,,,Brimbank,-37.7918,144.8419,Western Metropolitan,3755.0,725.7575950745154,3886.9816072994163,616.1891220395414
8502,Sunshine,14 Baker St,4,h,760000.0,S,Douglas,8/04/2017,12.6,3020.0,4.0,1.0,5.0,650.0,,,Brimbank,-37.7867,144.8437,Western Metropolitan,3755.0,880.5168132282434,3792.998603039108,453.1644002299286
8503,Sunshine,2 Colin St,4,h,990000.0,S,FN,8/04/2017,12.6,3020.0,4.0,1.0,6.0,654.0,189.0,1950.0,Brimbank,-37.7803,144.8415,Western Metropolitan,3755.0,1187.6774927344125,3189.7412489697563,470.6543097253509
8504,Sunshine,10 Dundalk St,3,h,651500.0,S,Barry,8/04/2017,12.6,3020.0,3.0,1.0,1.0,555.0,,,Brimbank,-37.7988,144.822,Western Metropolitan,3755.0,1507.409918649619,4349.83477772468,266.58343563381396
8505,Sunshine,2 Islington St,4,h,970000.0,S,Douglas,22/04/2017,12.6,3020.0,4.0,1.0,4.0,615.0,,,Brimbank,-37.785,144.8383,Western Metropolitan,3755.0,597.6599295887506,3409.0038506723977,549.6548681013124
8506,Sunshine,3 Mellor St,3,h,841000.0,S,Douglas,22/04/2017,12.6,3020.0,3.0,1.0,2.0,557.0,,1960.0,Brimbank,-37.7811,144.8373,Western Metropolitan,3755.0,951.8677552281305,3009.7456258407224,766.3553485187607
8507,Sunshine,69 Duke St,3,h,710000.0,S,Village,29/04/2017,12.6,3020.0,3.0,1.0,0.0,483.0,93.84,1950.0,Brimbank,-37.7875,144.8456,Western Metropolitan,3755.0,1018.5046870409791,3612.387080909722,436.278064421038
8508,Sunshine,73 Monash St,3,h,840000.0,PI,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,462.0,108.0,1930.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755.0,355.06410660516724,3818.4638665786356,241.23514010881556
8509,Sunshine,115 Wright St,3,h,660000.0,S,Douglas,29/04/2017,12.6,3020.0,3.0,2.0,2.0,660.0,,,Brimbank,-37.7954,144.8246,Western Metropolitan,3755.0,1085.8398874930338,4012.4043688042984,647.8562356025337
8510,Sunshine,10 Yewers St,3,h,692000.0,S,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,485.0,,,Brimbank,-37.7868,144.8428,Western Metropolitan,3755.0,802.2039574894533,3806.48243858676,498.7967217875351
8511,Sunshine North,25 Lincoln St,3,h,830000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,608.0,,,Brimbank,-37.7743,144.8446,Western Metropolitan,4217.0,1900.4590135282306,2984.0534443170477,484.5099365658675
8512,Sunshine North,19 Plymouth Cl,3,h,600000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,465.0,,,Brimbank,-37.7549,144.8304,Western Metropolitan,4217.0,1838.3506549020365,1384.989258272453,781.6592903854346
8513,Sunshine North,1 Metherall St,4,h,630000.0,S,Barry,8/04/2017,13.3,3020.0,,,,,,,,-37.7657,144.8286,Western Metropolitan,4217.0,1619.7850415985968,1283.3786240536474,491.2722510063676
8514,Sunshine North,25 Downing St,3,h,718000.0,S,Douglas,13/05/2017,13.3,3020.0,3.0,1.0,2.0,551.0,,,Brimbank,-37.771,144.8389,Western Metropolitan,4217.0,2075.1804740943353,2364.1443362075065,189.20196956117286
8515,Sunshine North,3 Belmore Rd,4,h,775000.0,S,Douglas,29/04/2017,13.3,3020.0,4.0,1.0,2.0,665.0,147.0,1980.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217.0,2261.033680766634,2085.6594700311507,324.77121676592066
8516,Sunshine North,90 McIntyre Rd,3,h,490000.0,PI,Douglas,29/04/2017,13.3,3020.0,3.0,1.0,1.0,546.0,145.0,1960.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217.0,1615.8132690708642,1551.814037332651,463.4904474331044
8517,Sunshine West,32 Killara St,3,h,716000.0,S,Barry,6/05/2017,13.5,3020.0,3.0,1.0,1.0,534.0,120.0,1975.0,Brimbank,-37.7886,144.821,Western Metropolitan,6763.0,1171.679556543313,3215.790000553303,489.95032943876004
8518,Sunshine West,7 Foxcroft Ct,3,h,511000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,2.0,2.0,519.0,,,Brimbank,-37.7997,144.7968,Western Metropolitan,6763.0,2676.8706643250807,4730.236093153257,1269.4812846334748
8519,Sunshine West,1/10 Fremont Pde,4,h,515000.0,SP,Brad,8/04/2017,13.5,3020.0,4.0,2.0,2.0,332.0,159.0,2006.0,Brimbank,-37.7962,144.8064,Western Metropolitan,6763.0,2298.196742397473,4116.825809995864,838.8963317008328
8520,Sunshine West,27 Warmington Rd,3,h,530000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,1.0,1.0,573.0,119.0,1970.0,Brimbank,-37.8017,144.8258,Western Metropolitan,6763.0,1562.3689924644634,4719.118758533877,555.0437733614478
8521,Sunshine West,91 Hilma St,4,h,685000.0,S,Bells,13/05/2017,13.5,3020.0,4.0,2.0,2.0,572.0,184.0,1967.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763.0,1730.43774897195,3822.5414677670406,325.8518432912693
8522,Sunshine West,13 Murray St,3,h,700000.0,PI,Douglas,22/04/2017,13.5,3020.0,3.0,1.0,2.0,701.0,,,Brimbank,-37.7889,144.8047,Western Metropolitan,6763.0,1474.2689751372548,3369.214556155849,180.77335062469467
8523,Sunshine West,133 David Dr,3,t,521000.0,S,Bells,29/04/2017,13.5,3020.0,3.0,3.0,2.0,134.0,124.45,2008.0,Brimbank,-37.79,144.7886,Western Metropolitan,6763.0,1935.0390828720858,4121.71292473335,932.8596890293293
8524,Sunshine West,100 Links St,3,h,571000.0,S,GL,29/04/2017,13.5,3020.0,3.0,1.0,1.0,757.0,100.0,1950.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763.0,1105.674835646689,2803.126569948043,355.2375643322254
8525,Sunshine West,4/2 Smart St,2,u,270000.0,S,S&L,29/04/2017,13.5,3020.0,,,,,,,,-37.7855,144.8151,Western Metropolitan,6763.0,1015.8268507297064,2842.5060720329448,579.8642603794278
8526,Sunshine West,7 The Mews,3,h,710000.0,SP,S&L,29/04/2017,13.5,3020.0,3.0,1.0,4.0,990.0,,,Brimbank,-37.7928,144.8068,Western Metropolitan,6763.0,1937.209293209048,3740.5123522295416,565.7168942900527
8527,Surrey Hills,3/700 Canterbury Rd,2,u,682000.0,S,Ham,6/05/2017,11.2,3127.0,2.0,1.0,2.0,119.0,,,Whitehorse,-37.8271,145.1032,Southern Metropolitan,5457.0,472.6375229046182,1945.926637492748,266.6592385814337
8528,Surrey Hills,2/35 Boisdale St,2,u,825000.0,S,Fletchers,13/05/2017,11.2,3127.0,2.0,1.0,2.0,180.0,85.0,1970.0,Whitehorse,-37.8351,145.10299999999998,Southern Metropolitan,5457.0,988.997678220616,2108.871310883333,926.6542282213134
8529,Surrey Hills,61 Broughton Rd,3,h,1525000.0,S,Fletchers,13/05/2017,11.2,3127.0,3.0,2.0,2.0,347.0,195.0,2013.0,Whitehorse,-37.8323,145.105,Southern Metropolitan,5457.0,848.5675764542995,2173.191420289233,615.0813653285235
8530,Surrey Hills,18 Empress Rd,2,h,1260000.0,SP,Jellis,13/05/2017,11.2,3127.0,2.0,1.0,0.0,269.0,124.0,1910.0,Boroondara,-37.8201,145.0887,Southern Metropolitan,5457.0,469.6443507259816,1050.8223045166924,434.2344118931299
8531,Surrey Hills,29 Weybridge St,4,h,2360000.0,S,Marshall,13/05/2017,11.2,3127.0,4.0,2.0,2.0,764.0,265.0,1930.0,Boroondara,-37.818000000000005,145.0946,Southern Metropolitan,5457.0,843.7530753060465,1581.545933694247,258.533771533301
8532,Surrey Hills,1/6 Blackburn St,2,h,1250000.0,SP,Fletchers,20/05/2017,11.2,3127.0,2.0,2.0,1.0,323.0,96.0,1980.0,Boroondara,-37.823,145.0993,Southern Metropolitan,5457.0,482.468920961013,1675.1090800400932,305.4935359005489
8533,Surrey Hills,26 Everton Gr,4,h,1490000.0,S,Noel,20/05/2017,11.2,3127.0,4.0,1.0,4.0,605.0,,,Whitehorse,-37.8292,145.1053,Southern Metropolitan,5457.0,694.2985742684805,2026.125621350325,544.4209598807857
8534,Surrey Hills,6A Thistle St,4,h,1600000.0,PI,Marshall,20/05/2017,11.2,3127.0,4.0,1.0,2.0,600.0,186.0,1886.0,Boroondara,-37.8327,145.0976,Southern Metropolitan,5457.0,612.1263497661542,1567.1709700780102,846.864799420172
8535,Surrey Hills,68 Weybridge St,3,h,1652000.0,S,Kay,20/05/2017,11.2,3127.0,3.0,2.0,2.0,368.0,150.0,,Boroondara,-37.8176,145.0882,Southern Metropolitan,5457.0,750.3459604632073,1254.561567091096,328.9353764282391
8536,Surrey Hills,8 Durham Rd,4,h,2370000.0,PI,Jellis,29/04/2017,11.2,3127.0,4.0,3.0,2.0,773.0,300.0,1900.0,Boroondara,-37.8263,145.0911,Southern Metropolitan,5457.0,274.4168218252803,888.8111104529539,837.885858954352
8537,Templestowe Lower,2/92 Foote St,3,t,940000.0,PI,Jellis,6/05/2017,13.8,3107.0,3.0,2.0,3.0,281.0,,2011.0,Manningham,-37.7586,145.1211,Eastern Metropolitan,5420.0,4416.459732717365,5311.02011120088,334.5093788616508
